Date,returns,Y_return,vol-20,vol_20,T_vol_shock,lag_return
2021-06-02,8.67120656808025E-05,8.67120656808025E-05,0.00774665744772358,0.00774665744772358,0,-0.000510320620107419
2021-06-03,0.00730172800860028,0.00730172800860028,0.00771671100452141,0.00771671100452141,0,8.67120656808025E-05
2021-06-04,-0.00128183850930882,-0.00128183850930882,0.00773550515376835,0.00773550515376835,0,0.00730172800860028
2021-06-07,0.00518113619525362,0.00518113619525362,0.00770688861930512,0.00770688861930512,0,-0.00128183850930882
2021-06-08,-0.000733575096206903,-0.000733575096206903,0.00765785314177385,0.00765785314177385,0,0.00518113619525362
2021-06-09,-0.00667722004307386,-0.00667722004307386,0.00769045510341323,0.00769045510341323,0,-0.000733575096206903
2021-06-10,0.00652793351883411,0.00652793351883411,0.00709172349049092,0.00709172349049092,0,-0.00667722004307386
2021-06-11,0.00390649035425315,0.00390649035425315,0.00700525978407019,0.00700525978407019,0,0.00652793351883411
2021-06-14,0.000790858996839564,0.000790858996839564,0.00633282769913587,0.00633282769913587,0,0.00390649035425315
2021-06-15,0.00362364022347697,0.00362364022347697,0.00593790288096309,0.00593790288096309,0,0.000790858996839564
2021-06-16,-0.00642925619896798,-0.00642925619896798,0.00602883251958162,0.00602883251958162,0,0.00362364022347697
2021-06-17,-0.00484120177674772,-0.00484120177674772,0.00574990567455935,0.00574990567455935,0,-0.00642925619896798
2021-06-18,-0.000513201311672444,-0.000513201311672444,0.00450466915567072,0.00450466915567072,0,-0.00484120177674772
2021-06-21,0.00401850319942055,0.00401850319942055,0.00453537113710489,0.00453537113710489,0,-0.000513201311672444
2021-06-22,0.00166564915529222,0.00166564915529222,0.00452856617264847,0.00452856617264847,0,0.00401850319942055
2021-06-23,-0.00545459854262107,-0.00545459854262107,0.00468844510650515,0.00468844510650515,0,0.00166564915529222
2021-06-24,0.00657617031344466,0.00657617031344466,0.00483363614207364,0.00483363614207364,0,-0.00545459854262107
2021-06-25,0.00441692014949672,0.00441692014949672,0.00474883062181509,0.00474883062181509,0,0.00657617031344466
2021-06-28,-0.00288235983517504,-0.00288235983517504,0.0044289024569567,0.0044289024569567,0,0.00441692014949672
2021-06-29,-0.00419793946244454,-0.00419793946244454,0.00455849766217259,0.00455849766217259,0,-0.00288235983517504
2021-06-30,-0.00171275783619142,-0.00171275783619142,0.00458588719117877,0.00458588719117877,0,-0.00419793946244454
2021-07-01,-0.00264318737394289,-0.00264318737394289,0.00433794118486899,0.00433794118486899,0,-0.00171275783619142
2021-07-02,0.00268772381897115,0.00268772381897115,0.00436849814024282,0.00436849814024282,0,-0.00264318737394289
2021-07-05,0.00710786742669226,0.00710786742669226,0.00450406857435686,0.00450406857435686,0,0.00268772381897115
2021-07-06,-0.00101726941622857,-0.00101726941622857,0.0045078135476931,0.0045078135476931,0,0.00710786742669226
2021-07-07,0.00387410312122854,0.00387410312122854,0.00426564205269255,0.00426564205269255,0,-0.00101726941622857
2021-07-08,-0.00960220973937755,-0.00960220973937755,0.00463002840156337,0.00463002840156337,0,0.00387410312122854
2021-07-09,-0.00242542289081786,-0.00242542289081786,0.00456258835591023,0.00456258835591023,0,-0.00960220973937755
2021-07-12,0.000178431525135416,0.000178431525135416,0.00455659463690503,0.00455659463690503,0,-0.00242542289081786
2021-07-13,0.00760201680508008,0.00760201680508008,0.00481974472155514,0.00481974472155514,0,0.000178431525135416
2021-07-14,0.00262743737830436,0.00262743737830436,0.00462310520411474,0.00462310520411474,0,0.00760201680508008
2021-07-15,0.00442128403146392,0.00442128403146392,0.00454711083124842,0.00454711083124842,0,0.00262743737830436
2021-07-16,-5.02269981382573E-05,-5.02269981382573E-05,0.00454158980698183,0.00454158980698183,0,0.00442128403146392
2021-07-19,-0.010796990571542,-0.010796990571542,0.00514961087427143,0.00514961087427143,0,-5.02269981382573E-05
2021-07-20,-0.00766629198762949,-0.00766629198762949,0.00540878599696866,0.00540878599696866,0,-0.010796990571542
2021-07-22,0.012204454864528,0.012204454864528,0.00596157018451748,0.00596157018451748,0,-0.00766629198762949
2021-07-23,0.00202019635529881,0.00202019635529881,0.0057994005623708,0.0057994005623708,0,0.012204454864528
2021-07-26,-0.00199489401079457,-0.00199489401079457,0.00573126668245652,0.00573126668245652,0,0.00202019635529881
2021-07-27,-0.00494126919028357,-0.00494126919028357,0.0058016811062063,0.0058016811062063,0,-0.00199489401079457
2021-07-28,-0.00235567127452514,-0.00235567127452514,0.00574952690971824,0.00574952690971824,0,-0.00494126919028357
2021-07-29,0.00438581320005636,0.00438581320005636,0.00582210127189555,0.00582210127189555,0,-0.00235567127452514
2021-07-30,-0.000976516135808173,-0.000976516135808173,0.00579140018053521,0.00579140018053521,0,0.00438581320005636
2021-08-02,0.00771615390422949,0.00771615390422949,0.00600727900451947,0.00600727900451947,0,-0.000976516135808173
2021-08-03,0.0153426531282181,0.0153426531282181,0.006722524494621,0.006722524494621,0,0.00771615390422949
2021-08-04,0.00790690037920019,0.00790690037920019,0.00688096535992709,0.00688096535992709,0,0.0153426531282181
2021-08-05,0.00219945196286298,0.00219945196286298,0.0068590890572086,0.0068590890572086,0,0.00790690037920019
2021-08-06,-0.00346723742823578,-0.00346723742823578,0.00647264289494653,0.00647264289494653,0,0.00219945196286298
2021-08-09,0.00123396907115178,0.00123396907115178,0.00640432798727876,0.00640432798727876,0,-0.00346723742823578
2021-08-10,0.00134300681635206,0.00134300681635206,0.00639429126838601,0.00639429126838601,0,0.00123396907115178
2021-08-11,0.000132078345323447,0.000132078345323447,0.00625655123238877,0.00625655123238877,0,0.00134300681635206
2021-08-12,0.0050327101270873,0.0050327101270873,0.0063030320065024,0.0063030320065024,0,0.000132078345323447
2021-08-13,0.010014172717062,0.010014172717062,0.00655456567767343,0.00655456567767343,0,0.0050327101270873
2021-08-16,0.00205191765336928,0.00205191765336928,0.00653908843179189,0.00653908843179189,0,0.010014172717062
2021-08-17,0.00310744546395701,0.00310744546395701,0.00580873363100959,0.00580873363100959,0,0.00205191765336928
2021-08-18,-0.00275740045501745,-0.00275740045501745,0.0054413315489283,0.0054413315489283,0,0.00310744546395701
2021-08-20,-0.00716853103319972,-0.00716853103319972,0.00542399134133241,0.00542399134133241,0,-0.00275740045501745
2021-08-23,0.00278928699806427,0.00278928699806427,0.00542730582781889,0.00542730582781889,0,-0.00716853103319972
2021-08-24,0.00773834372098501,0.00773834372098501,0.00548819339163937,0.00548819339163937,0,0.00278928699806427
2021-08-25,0.000604390150466557,0.000604390150466557,0.00522816898994143,0.00522816898994143,0,0.00773834372098501
2021-08-26,0.000135250684179034,0.000135250684179034,0.00512902842597762,0.00512902842597762,0,0.000604390150466557
2021-08-27,0.00409685799357766,0.00409685799357766,0.00512493384354433,0.00512493384354433,0,0.000135250684179034
2021-08-30,0.0134292590140949,0.0134292590140949,0.00555275305672078,0.00555275305672078,0,0.00409685799357766
2021-08-31,0.0118104276963514,0.0118104276963514,0.00578414863824754,0.00578414863824754,0,0.0134292590140949
2021-09-01,-0.00327107892439501,-0.00327107892439501,0.00530304643181597,0.00530304643181597,0,0.0118104276963514
2021-09-02,0.0092042939510858,0.0092042939510858,0.00537562435804906,0.00537562435804906,0,-0.00327107892439501
2021-09-03,0.00517680801064421,0.00517680801064421,0.00539601345780456,0.00539601345780456,0,0.0092042939510858
2021-09-06,0.00312386332204512,0.00312386332204512,0.00517293398655911,0.00517293398655911,0,0.00517680801064421
2021-09-07,-0.000903927343921609,-0.000903927343921609,0.00524149574242734,0.00524149574242734,0,0.00312386332204512
2021-09-08,-0.000495432004497378,-0.000495432004497378,0.00529320130158674,0.00529320130158674,0,-0.000903927343921609
2021-09-09,0.000907186272986519,0.000907186272986519,0.00527241082288414,0.00527241082288414,0,-0.000495432004497378
2021-09-13,-0.000803421163787549,-0.000803421163787549,0.00532866521148855,0.00532866521148855,0,0.000907186272986519
2021-09-14,0.00142213957313081,0.00142213957313081,0.00506826439664744,0.00506826439664744,0,-0.000803421163787549
2021-09-15,0.00799152789087858,0.00799152789087858,0.00521199787042325,0.00521199787042325,0,0.00142213957313081
2021-09-16,0.00626198753075685,0.00626198753075685,0.00526899313132663,0.00526899313132663,0,0.00799152789087858
2021-09-17,-0.00251881715881471,-0.00251881715881471,0.00525560961551528,0.00525560961551528,0,0.00626198753075685
2021-09-20,-0.0107627662179528,-0.0107627662179528,0.0056661841825636,0.0056661841825636,0,-0.00251881715881471
2021-09-21,0.00944542505568975,0.00944542505568975,0.00585795029183257,0.00585795029183257,0,-0.0107627662179528
2021-09-22,-0.000874406175243149,-0.000874406175243149,0.00581775367423982,0.00581775367423982,0,0.00944542505568975
2021-09-23,0.0156238380774285,0.0156238380774285,0.00646636807349693,0.00646636807349693,0,-0.000874406175243149
2021-09-24,0.00169581126742682,0.00169581126742682,0.0064335976934369,0.0064335976934369,0,0.0156238380774285
2021-09-27,0.00010643971788971,0.00010643971788971,0.00647675820818305,0.00647675820818305,0,0.00169581126742682
2021-09-28,-0.00598254226275336,-0.00598254226275336,0.006336391057602,0.006336391057602,0,0.00010643971788971
2021-09-29,-0.00210371949554482,-0.00210371949554482,0.00599878005409801,0.00599878005409801,0,-0.00598254226275336
